timestamp,x_gt,y_gt,x_raw,y_raw,track_id_raw,track_id,x_track,y_track,car_id,sensor_id
16.15,266.84,168.645,,,,,,,car0,0
16.2,266.84,168.707,,,,,,,car0,0
16.25,266.84,168.771,,,,,,,car0,0
16.3,266.84,168.838,,,,,,,car0,0
16.35,266.84,168.898,,,,,,,car0,0
16.4,266.84,168.957,,,,,,,car0,0
16.45,266.84,169.019,,,,,,,car0,0
16.5,266.84,169.085,,,,,,,car0,0
16.55,266.84,169.157,,,,,,,car0,0
16.6,266.84,169.22,,,,,,,car0,0
16.65,266.84,169.285,,,,,,,car0,0
16.7,266.84,169.345,,,,,,,car0,0
16.75,266.84,169.405,,,,,,,car0,0
16.8,266.84,169.473,,,,,,,car0,0
16.85,266.84,169.543,,,,,,,car0,0
16.9,266.84,169.614,,,,,,,car0,0
16.95,266.84,169.674,,,,,,,car0,0
17.0,266.84,169.735,,,,,,,car0,0
17.05,266.84,169.805,,,,,,,car0,0
17.1,266.84,169.864,,,,,,,car0,0
17.15,266.84,169.929,,,,,,,car0,0
17.2,266.84,169.998,,,,,,,car0,0
17.25,266.84,170.063,,,,,,,car0,0
17.3,266.84,170.132,,,,,,,car0,0
17.35,266.84,170.198,,,,,,,car0,0
17.4,266.84,170.258,,,,,,,car0,0
17.45,266.84,170.331,,,,,,,car0,0
17.5,266.84,170.397,,,,,,,car0,0
17.55,266.84,170.458,,,,,,,car0,0
17.6,266.84,170.527,,,,,,,car0,0
17.65,266.84,170.596,,,,,,,car0,0
17.7,266.84,170.662,,,,,,,car0,0
17.75,266.84,170.723,,,,,,,car0,0
17.8,266.84,170.79,,,,,,,car0,0
17.85,266.84,170.86,,,,,,,car0,0
17.9,266.84,170.93,,,,,,,car0,0
17.95,266.84,170.997,,,,,,,car0,0
18.0,266.84,171.058,,,,,,,car0,0
18.05,266.84,171.118,,,,,,,car0,0
18.1,266.84,171.185,,,,,,,car0,0
18.15,266.84,171.258,,,,,,,car0,0
18.2,266.84,171.323,,,,,,,car0,0
18.25,266.84,171.382,,,,,,,car0,0
18.3,266.84,171.449,,,,,,,car0,0
18.35,266.84,171.509,,,,,,,car0,0
18.4,266.84,171.579,,,,,,,car0,0
18.45,266.84,171.649,,,,,,,car0,0
18.5,266.84,171.716,,,,,,,car0,0
18.55,266.84,171.776,,,,,,,car0,0
18.6,266.84,171.843,,,,,,,car0,0
18.65,266.84,171.914,,,,,,,car0,0
18.7,266.84,171.978,,,,,,,car0,0
18.75,266.84,172.045,,,,,,,car0,0
18.8,266.84,172.114,,,,,,,car0,0
18.85,266.84,172.176,,,,,,,car0,0
18.9,266.84,172.247,,,,,,,car0,0
18.95,266.84,172.306,,,,,,,car0,0
19.0,266.84,172.372,,,,,,,car0,0
19.05,266.84,172.433,266.959,172.319,184,184,266.911,172.288,car0,0
19.1,266.84,172.505,266.943,172.394,184,184,266.983,172.414,car0,0
19.15,266.84,172.571,266.929,172.46,184,184,266.959,172.479,car0,0
19.2,266.84,172.644,266.914,172.53,184,184,266.938,172.544,car0,0
